Date,Actual Price,Predicted Price
2018-02-22,17.342500686645508,15.929531
2018-02-23,18.092500686645508,16.01945
2018-02-26,18.96000099182129,16.161509
2018-02-27,18.815000534057617,16.34991
2018-02-28,18.747499465942383,16.599163
2018-03-01,17.967500686645508,16.90639
2018-03-02,18.270002365112305,17.278086
2018-03-05,18.4225025177002,17.697758
2018-03-06,18.38500022888184,18.133945
2018-03-07,17.975000381469727,18.558168
2018-03-08,18.45250129699707,18.933538
2018-03-09,19.212499618530277,19.23805
2018-03-12,19.647500991821293,19.474613
2018-03-13,19.21000099182129,19.662619
2018-03-14,18.82750129699707,19.818686
2018-03-15,18.879999160766605,19.948317
2018-03-16,18.722501754760746,20.053717
2018-03-19,18.042501449584964,20.134928
2018-03-20,18.027502059936523,20.185318
2018-03-21,17.035001754760746,20.196423
2018-03-22,16.430002212524414,20.156404
2018-03-23,15.452501296997072,20.055147
2018-03-26,17.410001754760742,19.886703
2018-03-27,16.302499771118164,19.66397
2018-03-28,15.837499618530272,19.393839
2018-03-29,16.162500381469727,19.080244
2018-04-02,15.887498855590822,18.739353
2018-04-03,16.31500053405762,18.390234
2018-04-04,17.120000839233402,18.05747
2018-04-05,17.417501449584964,17.758781
2018-04-06,16.312501907348636,17.505304
2018-04-09,16.73000144958496,17.299137
2018-04-10,17.530000686645508,17.1384
2018-04-11,17.32750129699707,17.020948
2018-04-12,17.752500534057617,16.946445
2018-04-13,17.899999618530277,16.912289
2018-04-16,18.172502517700195,16.918167
2018-04-17,18.777502059936523,16.966558
2018-04-18,18.677499771118164,17.058414
2018-04-19,17.417501449584964,17.203043
2018-04-20,15.64750099182129,17.390709
2018-04-23,15.527502059936523,17.58932
2018-04-24,14.952501296997074,17.761435
2018-04-25,15.129999160766603,17.876326
2018-04-26,15.272500991821293,17.907614
2018-04-27,14.797502517700195,17.84408
2018-04-30,15.532499313354496,17.691402
2018-05-01,16.492502212524414,17.483913
2018-05-02,18.3600025177002,17.255781
2018-05-03,18.44000053405762,17.05004
2018-05-04,20.17500114440918,16.894114
2018-05-07,20.50750160217285,16.8004
2018-05-08,20.730001449584964,16.787128
2018-05-09,21.0575008392334,16.885294
2018-05-10,21.72749900817871,17.143055
2018-05-11,21.364999771118164,17.60649
2018-05-14,21.2549991607666,18.253998
2018-05-15,20.827501296997077,18.998983
2018-05-16,21.26249885559082,19.742018
2018-05-17,20.965002059936523,20.408314
2018-05-18,20.795000076293945,20.962563
2018-05-21,21.125001907348636,21.390852
2018-05-22,21.00750160217285,21.69884
2018-05-23,21.3075008392334,21.901333
2018-05-24,21.2549991607666,22.022476
2018-05-25,21.36250114440918,22.08433
2018-05-29,21.192499160766605,22.107712
2018-05-30,21.09250068664551,22.10783
2018-05-31,20.934999465942383,22.094074
2018-06-01,21.777502059936523,22.070906
2018-06-04,22.175001144409176,22.051344
2018-06-05,22.54500007629395,22.049583
2018-06-06,22.712499618530277,22.079786
2018-06-07,22.582502365112305,22.152248
2018-06-08,22.14249992370605,22.26618
2018-06-11,22.024999618530277,22.405901
2018-06-12,22.287500381469727,22.549664
2018-06-13,21.89249992370605,22.682344
2018-06-14,21.917501449584964,22.789135
2018-06-15,21.427499771118164,22.861238
2018-06-18,21.402502059936523,22.89066
2018-06-19,20.64000129699707,22.87713
2018-06-20,20.842500686645508,22.8208
2018-06-21,20.582502365112305,22.724438
2018-06-22,20.44750022888184,22.59314
2018-06-25,19.76000022888184,22.43585
2018-06-26,20.324998855590824,22.256681
2018-06-27,20.25750160217285,22.06697
2018-06-28,20.592500686645504,21.87822
2018-06-29,20.4950008392334,21.70305
2018-07-02,21.012498855590824,21.551374
2018-07-03,20.19750022888184,21.435177
2018-07-05,20.567499160766605,21.35336
2018-07-06,21.210000991821293,21.303457
2018-07-09,21.86250114440918,21.28861
2018-07-10,21.80500221252441,21.319542
2018-07-11,21.187501907348636,21.400675
2018-07-12,21.97500038146973,21.51688
2018-07-13,22.050001144409176,21.658272
2018-07-16,21.94500160217286,21.815914
2018-07-17,22.07999992370606,21.980082
2018-07-18,21.8174991607666,22.142174
2018-07-19,22.18750190734864,22.291002
2018-07-20,22.077501296997067,22.421986
2018-07-23,22.1200008392334,22.53187
2018-07-24,22.467500686645515,22.619667
2018-07-25,22.922502517700195,22.690582
2018-07-26,22.7700023651123,22.756573
2018-07-27,21.96249961853028,22.825237
2018-07-30,21.69500160217285,22.88813
2018-07-31,21.789999008178714,22.930866
2018-08-01,24.59250068664551,22.944963
2018-08-02,26.065000534057614,22.965496
2018-08-03,26.215002059936527,23.055689
2018-08-06,26.48500251770019,23.268702
2018-08-07,25.9950008392334,23.632164
2018-08-08,26.03000068664551,24.12515
2018-08-09,26.43750190734864,24.693348
2018-08-10,26.100000381469727,25.284758
2018-08-13,26.434999465942383,25.846542
2018-08-14,26.655000686645508,26.342617
2018-08-15,26.777502059936527,26.755177
2018-08-16,27.547502517700195,27.08027
2018-08-17,28.61250114440918,27.337938
2018-08-20,28.082502365112305,27.570086
2018-08-21,27.977499008178714,27.798214
2018-08-22,27.980001449584964,28.024261
2018-08-23,28.090002059936523,28.239407
2018-08-24,28.257501602172848,28.433714
2018-08-27,28.70250129699707,28.601927
2018-08-28,29.14249992370606,28.750624
2018-08-29,29.96249961853027,28.895638
2018-08-30,30.475000381469727,29.06294
2018-08-31,31.12500190734864,29.276392
2018-09-04,31.3075008392334,29.555515
2018-09-05,30.93499946594238,29.902847
2018-09-06,29.99250221252441,30.294645
2018-09-07,29.542501449584964,30.675146
2018-09-10,28.800001144409176,30.983202
2018-09-11,30.18000221252441,31.1641
2018-09-12,29.4850025177002,31.224442
2018-09-13,30.820001602172848,31.179213
2018-09-14,30.17749977111816,31.081612
2018-09-17,28.68750190734864,30.968874
2018-09-18,28.777502059936527,30.833021
2018-09-19,28.80999946594238,30.664698
2018-09-20,29.225000381469727,30.464973
2018-09-21,28.63250160217285,30.25252
2018-09-24,29.41499900817871,30.03791
2018-09-25,29.765001296997077,29.847166
2018-09-26,29.32250022888184,29.711039
2018-09-27,30.45499992370605,29.638977
2018-09-28,30.652502059936523,29.649614
2018-10-01,31.032499313354496,29.752563
2018-10-02,31.537500381469723,29.948376
2018-10-03,32.235002517700195,30.23228
2018-10-04,31.215002059936523,30.59833
2018-10-05,30.28999900817871,31.006481
2018-10-08,30.16000175476074,31.387978
2018-10-09,30.93499946594238,31.683527
2018-10-10,28.307500839233395,31.878023
2018-10-11,27.82999992370605,31.92229
2018-10-12,29.7450008392334,31.78734
2018-10-15,28.557500839233395,31.515646
2018-10-16,29.7549991607666,31.14807
2018-10-17,29.51500129699707,30.750084
2018-10-18,28.222501754760746,30.377989
2018-10-19,29.04500007629395,30.04651
2018-10-22,29.3799991607666,29.772728
2018-10-23,29.89999961853028,29.575638
2018-10-24,27.989999771118164,29.475239
2018-10-25,29.16750144958496,29.436327
2018-10-26,28.292501449584964,29.442137
2018-10-29,27.277502059936523,29.46227
2018-10-30,27.542501449584964,29.451067
2018-10-31,28.9325008392334,29.38492
2018-11-01,29.77250099182129,29.288458
2018-11-02,26.08749961853028,29.21298
2018-11-05,24.614999771118164,29.123365
2018-11-06,25.160001754760746,28.951437
2018-11-07,26.70499992370605,28.672462
2018-11-08,26.34000205993653,28.318516
2018-11-09,25.33500099182129,27.932682
2018-11-12,22.76000022888184,27.541117
2018-11-13,22.27499961853028,27.127253
2018-11-14,20.91750144958496,26.677387
2018-11-15,22.070001602172848,26.181353
2018-11-16,22.600000381469727,25.656048
2018-11-19,20.6825008392334,25.128572
2018-11-20,18.46249961853028,24.610058
2018-11-21,18.412500381469727,24.093737
2018-11-23,17.28999900817871,23.579687
2018-11-26,17.872499465942383,23.069962
2018-11-27,17.777502059936527,22.56095
2018-11-28,19.45250129699707,22.049208
2018-11-29,19.105001449584964,21.551752
2018-11-30,18.862501144409183,21.088186
2018-12-03,20.422502517700195,20.678276
2018-12-04,18.39000129699707,20.348822
2018-12-06,17.897500991821293,20.105759
2018-12-07,16.340002059936523,19.935389
2018-12-10,16.617502212524418,19.799465
2018-12-11,16.375001907348636,19.66612
2018-12-12,16.492502212524414,19.51401
2018-12-13,16.95499992370606,19.334631
2018-12-14,15.587499618530275,19.129255
2018-12-17,15.20250129699707,18.892288
2018-12-18,15.7350025177002,18.616068
2018-12-19,14.440000534057615,18.311607
2018-12-20,13.42500114440918,17.99243
2018-12-21,11.899999618530275,17.66991
2018-12-24,10.92500114440918,17.349281
2018-12-26,13.51000022888184,17.037554
2018-12-27,13.254999160766602,16.747456
2018-12-28,13.274999618530272,16.477379
2018-12-31,13.652502059936522,16.223057
2019-01-02,13.697500228881836,15.989745
2019-01-03,9.76500129699707,15.781715
2019-01-04,11.282499313354496,15.595176
2019-01-07,11.199998855590824,15.42559
2019-01-08,11.905000686645511,15.269049
2019-01-09,12.545000076293949,15.121861
2019-01-10,12.667501449584964,14.9841385
2019-01-11,12.289999008178713,14.858206
2019-01-14,11.71750068664551,14.745245
2019-01-15,12.4850025177002,14.644579
2019-01-16,12.95250129699707,14.556739
2019-01-17,13.1825008392334,14.483434
2019-01-18,13.422502517700195,14.426687
2019-01-22,12.542501449584964,14.388334
2019-01-23,12.697500228881838,14.3668785
2019-01-24,12.392499923706056,14.35986
2019-01-25,13.657499313354492,14.363598
2019-01-28,13.29250144958496,14.377649
2019-01-29,12.887498855590824,14.401177
2019-01-30,15.53000068664551,14.432
2019-01-31,15.827501296997072,14.475622
2019-02-01,15.847501754760744,14.541438
2019-02-04,17.030000686645508,14.635866
2019-02-05,17.762498855590824,14.758312
2019-02-06,17.777502059936527,14.911952
2019-02-07,16.95250129699707,15.111235
2019-02-08,16.820001602172855,15.364406
2019-02-11,16.574998855590824,15.652037
2019-02-12,16.94000053405762,15.960731
2019-02-13,16.76249885559082,16.27395
2019-02-14,16.917501449584964,16.591557
2019-02-15,16.822500228881836,16.897665
2019-02-19,16.94999885559082,17.172241
2019-02-20,17.225000381469727,17.410517
2019-02-21,16.982500076293945,17.614714
2019-02-22,17.460000991821293,17.781733
2019-02-25,17.774999618530273,17.911856
2019-02-26,17.800001144409183,18.012573
2019-02-27,17.934999465942383,18.092726
2019-02-28,17.5049991607666,18.162636
2019-03-01,17.960000991821293,18.226646
2019-03-04,18.180002212524418,18.288984
2019-03-05,18.10000038146973,18.355574
2019-03-06,17.847501754760742,18.430517
2019-03-07,17.342500686645508,18.512249
2019-03-08,17.44500160217285,18.59261
2019-03-11,18.942499160766605,18.660892
2019-03-12,19.44500160217285,18.723904
2019-03-13,19.64500236511231,18.799904
2019-03-14,20.14999961853028,18.908432
2019-03-15,20.747499465942383,19.065971
2019-03-18,21.222501754760746,19.281477
2019-03-19,20.85000038146973,19.557688
2019-03-20,21.25750160217285,19.884298
2019-03-21,22.98999977111816,20.241041
2019-03-22,21.98000144958496,20.62615
2019-03-25,21.402502059936523,21.028135
2019-03-26,20.91499900817871,21.418385
2019-03-27,21.33500099182129,21.756369
2019-03-28,21.39750099182129,22.02276
2019-03-29,21.70499992370605,22.213379
2019-04-01,22.027502059936523,22.337738
2019-04-02,22.722501754760746,22.413416
2019-04-03,23.05500221252441,22.466038
2019-04-04,23.140001296997077,22.52196
2019-04-05,23.46750068664551,22.601566
2019-04-08,24.24250221252441,22.719645
2019-04-09,24.092500686645508,22.89239
2019-04-10,24.372499465942383,23.120573
2019-04-11,23.95499992370605,23.396265
2019-04-12,23.934999465942383,23.693672
2019-04-15,24.024999618530277,23.982883
2019-04-16,24.03000068664551,24.239893
2019-04-17,25.00000190734863,24.448933
2019-04-18,25.182500839233395,24.620672
2019-04-22,25.35000038146973,24.773764
2019-04-23,26.08749961853028,24.92604
2019-04-24,26.007501602172848,25.10179
2019-04-25,25.537500381469727,25.311459
2019-04-26,25.292501449584964,25.539307
2019-04-29,25.3700008392334,25.758741
2019-04-30,24.385000228881832,25.947014
2019-05-01,26.847501754760746,26.070566
2019-05-02,26.5049991607666,26.156034
2019-05-03,27.15500068664551,26.232975
2019-05-06,26.33749961853028,26.334682
2019-05-07,24.9325008392334,26.463877
2019-05-08,24.942499160766605,26.580841
2019-05-09,24.39750099182129,26.647154
2019-05-10,23.512498855590817,26.63299
2019-05-13,20.647500991821293,26.519606
2019-05-14,21.38250160217285,26.272186
2019-05-15,21.94750022888184,25.904066
2019-05-16,21.73750114440918,25.455658
2019-05-17,21.467500686645508,24.96292
2019-05-20,19.989999771118168,24.45459
2019-05-21,20.86750221252441,23.948874
2019-05-22,19.912500381469727,23.4643
2019-05-23,19.13250160217285,23.011515
2019-05-24,18.96000099182129,22.592695
2019-05-28,18.774999618530277,22.207193
2019-05-29,18.56250190734864,21.853758
2019-05-30,18.79250144958496,21.529972
2019-05-31,17.985002517700195,21.23226
2019-06-03,17.542501449584964,20.95216
2019-06-04,19.12750053405762,20.681723
2019-06-05,19.85249900817871,20.428577
2019-06-06,20.52250099182129,20.213324
2019-06-07,21.754999160766605,20.06039
2019-06-10,22.362501144409183,20.004732
2019-06-11,22.92000007629394,20.072039
2019-06-12,22.76500129699707,20.279072
2019-06-13,22.7549991607666,20.60991
2019-06-14,22.402502059936527,21.041061
